,pivot,s1,s2,s3,s4,r1,r2,r3,r4
834,10949.32161074,10939.59048428254,10933.57858416746,10923.84745771,10914.11633125254,10959.05273719746,10965.06463731254,10974.79576377,10984.52689022746
835,10981.737106716666,10965.237984120045,10955.044808903285,10938.545686306665,10922.046563710044,10998.236229313286,11008.429404530047,11024.928527126667,11041.427649723288
836,11008.241773723334,10989.001133612273,10977.114246004394,10957.873605893334,10938.632965782273,11027.482413834394,11039.369301442273,11058.609941553334,11077.850581664394
837,10997.551508693336,10991.795900651015,10988.240079975656,10982.484471933336,10976.728863891016,11003.307116735656,11006.862937411015,11012.618545453335,11018.374153495655
838,10986.627014933334,10975.837207961153,10969.171253915514,10958.381446943333,10947.591639971151,10997.416821905515,11004.082775951154,11014.872582923335,11025.662389895517
839,10991.464806863334,10979.322642005174,10971.821199841494,10959.679034983334,10947.536870125174,11003.606971721494,11011.108413885175,11023.250578743335,11035.392743601495
840,10980.136744426665,10972.472782284825,10967.737978448506,10960.074016306666,10952.410054164826,10987.800706568505,10992.535510404825,11000.199472546665,11007.863434688505
841,10972.182718716665,10962.945135124666,10957.238146308666,10948.000562716667,10938.762979124667,10981.420302308665,10987.127291124665,10996.364874716664,11005.602458308664
842,10979.638451949999,10965.649710742839,10957.007451777159,10943.018710569999,10929.029969362839,10993.62719315716,11002.269452122839,11016.258193329999,11030.24693453716
843,10983.475875586666,10972.691814593547,10966.029410419786,10955.245349426667,10944.461288433547,10994.259936579785,11000.922340753546,11011.706401746666,11022.490462739785
844,10933.132263626665,10910.247985825685,10896.110055037645,10873.225777236665,10850.341499435684,10956.016541427645,10970.154472215685,10993.038750016665,11015.923027817646
845,10930.522803296664,10920.340971052645,10914.050624430683,10903.868792186664,10893.686959942645,10940.704635540684,10946.994982162645,10957.176814406665,10967.358646650684
846,10943.55539517,10936.98528842758,10932.92626960242,10926.35616286,10919.78605611758,10950.12550191242,10954.18452073758,10960.75462748,10967.32473422242
847,10889.75674335,10864.78369726542,10849.355323244581,10824.38227716,10799.40923107542,10914.729789434581,10930.15816345542,10955.13120954,10980.104255624581
848,10900.376464106666,10890.344911984366,10884.147408578967,10874.115856456667,10864.084304334367,10910.408016228967,10916.605519634366,10926.637071756666,10936.668623878966
849,10868.645374013333,10846.357207055733,10832.587554170932,10810.299387213332,10788.011220255732,10890.933540970933,10904.703193855734,10926.991360813334,10949.279527770934
850,10876.622066716665,10866.705850181204,10860.579601222125,10850.663384686664,10840.747168151203,10886.538283252126,10892.664532211205,10902.580748746666,10912.496965282127
851,10870.004199333334,10859.225430239694,10852.566295406974,10841.787526313334,10831.008757219694,10880.782968426975,10887.442103259695,10898.220872353335,10908.999641446975
852,10835.50857006,10821.31786562092,10812.550833559078,10798.36012912,10784.16942468092,10849.699274499078,10858.46630656092,10872.657011,10886.847715439078
853,10844.35155667,10826.680058833721,10815.76258896628,10798.09109113,10780.41959329372,10862.02305450628,10872.940524373722,10890.612022210002,10908.283520046281
854,10865.318480576667,10855.778108225806,10849.884056197527,10840.343683846666,10830.803311495805,10874.858852927528,10880.752904955807,10890.293277306668,10899.833649657528
855,10860.437694566666,10849.886333346767,10843.367691336567,10832.816330116668,10822.264968896769,10870.989055786566,10877.507697796766,10888.059059016665,10898.610420236564
856,10868.176853710002,10859.237700581562,10853.715082418441,10844.775929290001,10835.836776161561,10877.116006838442,10882.638625001562,10891.577778130002,10900.516931258442
857,10882.707485079998,10863.681002981679,10851.926422418317,10832.899940319998,10813.873458221678,10901.733967178317,10913.48854774168,10932.515029839999,10951.541511938318
858,10892.463048096666,10885.649500867927,10881.440084255406,10874.626537026666,10867.812989797927,10899.276595325406,10903.486011937926,10910.299559166666,10917.113106395405
859,10891.238178196667,10883.746150125407,10879.117567337926,10871.625539266666,10864.133511195407,10898.730206267926,10903.358789055408,10910.850817126668,10918.342845197927
860,10925.455920993334,10910.830396856534,10901.794732730134,10887.169208593334,10872.543684456534,10940.081445130134,10949.117109256535,10963.742633393334,10978.368157530134
861,10932.829314280001,10928.415734461661,10925.689020228341,10921.275440410001,10916.861860591662,10937.242894098341,10939.969608331661,10944.383188150001,10948.79676796834
862,10934.224588643332,10929.848615319232,10927.145134417433,10922.769161093333,10918.393187769232,10938.600561967432,10941.304042869231,10945.680016193332,10950.055989517432
863,10917.06049749,10904.82608030798,10897.26764456202,10885.03322738,10872.798810197979,10929.29491467202,10936.85335041798,10949.0877676,10961.32218478202
864,10923.749892753332,10912.930310775873,10906.245961700792,10895.426379723333,10884.606797745873,10934.569474730792,10941.253823805873,10952.073405783332,10962.892987760792
865,10959.80931414,10947.390749170841,10939.71854672916,10927.299981760001,10914.881416790842,10972.22787910916,10979.90008155084,10992.31864652,11004.737211489159
866,10972.47275702,10964.8966058561,10960.2160517339,10952.63990057,10945.063749406101,10980.048908183899,10984.729462306099,10992.305613469998,10999.881764633898
867,10955.916379936665,10942.490438427985,10934.195877705346,10920.769936196666,10907.343994687986,10969.342321445345,10977.636882167984,10991.062823676664,11004.488765185344
868,10951.475422843332,10947.050188812373,10944.316274594292,10939.891040563332,10935.465806532373,10955.900656874292,10958.634571092372,10963.059805123332,10967.485039154291
869,10961.59991638,10955.25659940476,10951.33769153524,10944.99437456,10938.651057584759,10967.943233355241,10971.862141224761,10978.205458200002,10984.548775175243
870,10959.979219273331,10953.632935349931,10949.712194496731,10943.365910573331,10937.019626649932,10966.325503196731,10970.246244049931,10976.592527973331,10982.93881189673
871,10965.190899046667,10956.029053162167,10950.368855181167,10941.207009296666,10932.045163412165,10974.352744931168,10980.012942912168,10989.174788796669,10998.336634681169
872,10970.153399716668,10961.127792218347,10955.551762454988,10946.526154956668,10937.500547458347,10979.179007214989,10984.755036978348,10993.780644476668,11002.80625197499
873,10969.215607333334,10961.040647187474,10955.990148249193,10947.815188103334,10939.640227957474,10977.390567479193,10982.441066417474,10990.616026563333,10998.790986709193
874,10959.639446736668,10957.037765169807,10955.430443573528,10952.828762006668,10950.227080439807,10962.241128303529,10963.848449899808,10966.450131466669,10969.05181303353
875,10950.940335536667,10943.704602664286,10939.234359319047,10931.998626446666,10924.762893574285,10958.176068409048,10962.646311754286,10969.882044626667,10977.117777499048
876,10937.00822116,10930.30362034654,10926.16151094346,10919.45691013,10912.75230931654,10943.71282197346,10947.85493137654,10954.55953219,10961.26413300346
877,10941.899226853333,10935.644164209052,10931.779779957613,10925.524717313332,10919.269654669051,10948.154289497614,10952.018673749053,10958.273736393334,10964.528799037615
878,10943.068116526667,10938.490942454106,10935.663159519227,10931.085985446665,10926.508811374104,10947.645290599228,10950.473073534107,10955.050247606669,10959.62742167923
879,10929.670393529997,10915.864090442237,10907.334541937758,10893.528238849998,10879.721935762238,10943.476696617758,10952.006245122237,10965.812548209997,10979.618851297757
880,10912.421984213333,10904.014151645533,10898.819783881134,10890.411951313334,10882.004118745534,10920.829816781134,10926.024184545533,10934.432017113333,10942.839849681133
881,10901.893314683335,10892.052089843755,10885.972170832916,10876.130945993336,10866.289721153757,10911.734539522915,10917.814458533754,10927.655683373334,10937.496908212914
882,10921.845201360002,10915.462008715022,10911.518465614981,10905.135272970001,10898.75208032502,10928.228394004982,10932.171937105022,10938.555129750002,10944.938322394983
883,10935.548408536668,10928.997818747248,10924.950857516087,10918.400267726667,10911.849677937247,10942.098998326088,10946.145959557249,10952.696549346669,10959.247139136089
884,10949.384096373333,10943.274205257812,10939.499508128854,10933.389617013334,10927.279725897813,10955.493987488853,10959.268684617811,10965.378575733332,10971.488466848852
885,10945.279107863333,10940.162500696133,10937.001455430533,10931.884848263333,10926.768241096133,10950.395715030532,10953.556760296133,10958.673367463332,10963.789974630532
886,10974.085800113333,10949.501248670513,10934.312887046153,10909.728335603333,10885.143784160513,10998.670351556153,11013.858713180512,11038.443264623333,11063.027816066153
887,11017.153904746667,10992.147245095428,10976.698104577907,10951.691444926668,10926.684785275429,11042.160564397906,11057.609704915427,11082.616364566666,11107.623024217904
888,11102.823808756666,11054.680215178905,11024.937052654426,10976.793459076665,10928.649865498905,11150.967402334427,11180.710564858906,11228.854158436667,11276.997752014428
889,11102.45156575,11058.02984198,11030.58605452,10986.16433075,10941.74260698,11146.87328952,11174.31707698,11218.73880075,11263.160524519999
890,11101.293095480001,11088.04012803308,11079.852430866922,11066.599463420001,11053.34649597308,11114.546062926922,11122.73376009308,11135.986727540001,11149.239694986922
891,11094.857577566667,11077.110655656346,11066.146588716987,11048.399666806667,11030.652744896346,11112.604499476987,11123.568566416347,11141.315488326667,11159.062410236987
892,11100.965945693331,11092.866121815072,11087.86204214159,11079.762218263331,11071.662394385072,11109.06576957159,11114.069849245072,11122.169673123331,11130.269497001591
893,11081.248832743333,11067.093352749633,11058.348082387034,11044.192602393334,11030.037122399634,11095.404312737033,11104.149583099632,11118.305063093332,11132.460543087032
894,11074.826224789998,11065.8572996015,11060.316288228498,11051.347363039999,11042.3784378515,11083.795149978498,11089.336161351499,11098.305086539998,11107.274011728497
895,11061.169695493334,11050.572376426435,11044.025341610233,11033.428022543334,11022.830703476435,11071.767014560233,11078.314049376435,11088.911368443334,11099.508687510233
896,11075.349614526667,11064.536965134868,11057.856899018467,11047.044249626668,11036.231600234869,11086.162263918466,11092.842330034868,11103.654979426667,11114.467628818466
897,11093.716396516667,11070.637479787507,11056.379300865829,11033.300384136668,11010.221467407508,11116.795313245828,11131.053492167506,11154.132408896667,11177.211325625827
898,11065.870546993334,11058.408087731394,11053.797772585274,11046.335313323334,11038.872854061394,11073.333006255274,11077.943321401393,11085.405780663334,11092.868239925274
899,11081.340086346667,11069.665118367868,11062.452310925466,11050.777342946667,11039.102374967868,11093.015054325466,11100.227861767868,11111.902829746667,11123.577797725466
900,11070.917548196667,11063.704070560247,11059.247576523087,11052.034098886666,11044.820621250246,11078.131025833087,11082.587519870247,11089.800997506667,11097.014475143087
901,11041.064362420002,11021.698273581522,11009.73388361848,10990.36779478,10971.00170594152,11060.430451258482,11072.394841221523,11091.760930060003,11111.127018898484
902,11038.472674813333,11027.170827897753,11020.188535038913,11008.886688123333,10997.584841207754,11049.774521728912,11056.756814587752,11068.058661503332,11079.360508418911
903,11056.322380403333,11042.753644532793,11034.370865303872,11020.802129433332,11007.233393562792,11069.891116273873,11078.273895502794,11091.842631373334,11105.411367243874
904,11060.038926963332,11050.458640376013,11044.539929290653,11034.959642703334,11025.379356116015,11069.619213550652,11075.537924636012,11085.118211223331,11094.69849781065
905,11052.345057373333,11046.878914491414,11043.501925695253,11038.035782813333,11032.569639931413,11057.811200255253,11061.188189051414,11066.654331933334,11072.120474815254
906,11075.44440783,11059.93259130954,11050.34937482046,11034.8375583,11019.32574177954,11090.95622435046,11100.53944083954,11116.05125736,11131.563073880461
907,11064.772434416669,11055.257179368009,11049.37864483533,11039.86338978667,11030.34813473801,11074.28768946533,11080.166223998009,11089.681479046669,11099.196734095329
908,11043.881163536666,11035.973092278626,11031.087477574705,11023.179406316665,11015.271335058625,11051.789234794705,11056.674849498626,11064.582920756666,11072.490992014706
909,11041.014901383334,11030.885433687854,11024.627437938814,11014.497970243334,11004.368502547853,11051.144369078815,11057.402364827854,11067.531832523335,11077.661300218815
910,11056.196118593332,11047.875056259752,11042.734295236913,11034.413232903333,11026.092170569753,11064.517180926912,11069.657941949752,11077.979004283332,11086.300066616912
911,11057.007971976667,11046.340919501188,11039.750803312147,11029.083750836668,11018.416698361189,11067.675024452146,11074.265140641188,11084.932193116667,11095.599245592146
912,11077.230467056666,11071.981209044827,11068.738211948505,11063.488953936665,11058.239695924825,11082.479725068506,11085.722722164828,11090.971980176668,11096.221238188507
913,11059.03062204,11051.84819209916,11047.41087936084,11040.22844942,11033.04601947916,11066.21305198084,11070.65036471916,11077.83279466,11085.01522460084
914,11054.059665666666,11049.642282301065,11046.913218232266,11042.495834866666,11038.078451501066,11058.477049032266,11061.206113101065,11065.623496466666,11070.040879832266
915,11001.453337250001,10974.962175083081,10958.595907356921,10932.104745190001,10905.613583023081,11027.94449941692,11044.31076714308,11070.80192931,11097.29309147692
916,10951.121023740001,10930.91387550458,10918.429878165422,10898.222729930001,10878.01558169458,10971.328171975421,10983.81216931458,11004.01931755,11024.226465785421
917,10953.8999966,10947.285198141939,10943.19856872806,10936.58377027,10929.968971811939,10960.51479505806,10964.601424471939,10971.21622293,10977.83102138806
918,10933.662109930001,10930.84855207078,10929.110333079221,10926.29677522,10923.48321736078,10936.475667789222,10938.21388678078,10941.027444640002,10943.841002499223
919,10924.339728416666,10910.927108947886,10902.640778595447,10889.228159126667,10875.815539657888,10937.752347885445,10946.038678237885,10959.451297706664,10972.863917175444
920,10945.806943573334,10938.314582107754,10933.685793348915,10926.193431883336,10918.701070417756,10953.299305038914,10957.928093797753,10965.420455263333,10972.912816728913
921,10960.368689203331,10944.89552309525,10935.336184871412,10919.863018763332,10904.389852655251,10975.841855311412,10985.40119353525,11000.87435964333,11016.347525751411
922,10963.31040598,10957.900415608281,10954.55811789172,10949.14812752,10943.73813714828,10968.72039635172,10972.062694068281,10977.472684440001,10982.88267481172
923,10949.89149283,10942.03798484756,10937.18607939244,10929.332571410001,10921.479063427561,10957.74500081244,10962.59690626756,10970.450414249999,10978.303922232439
924,10942.65643098,10941.38447669086,10940.59866199914,10939.32670771,10938.054753420862,10943.928385269139,10944.71419996086,10945.986154249998,10947.258108539138
925,10943.889807353333,10941.076236437353,10939.338009379313,10936.524438463333,10933.710867547354,10946.703378269312,10948.441605327353,10951.255176243332,10954.068747159312
926,10963.736517749998,10958.398573300257,10955.100785629738,10949.762841179998,10944.424896730257,10969.074462199738,10972.372249870257,10977.710194319998,10983.048138769738
927,10967.204971966668,10957.547990528828,10951.581897284508,10941.924915846668,10932.267934408828,10976.861953404508,10982.828046648829,10992.485028086669,11002.142009524508
928,10963.040518163332,10948.657294403292,10939.771323703373,10925.388099943333,10911.004876183293,10977.423741923372,10986.309712623291,11000.692936383331,11015.076160143371
929,10965.77525418,10956.7232044545,10951.130838655501,10942.07878893,10933.0267392045,10974.8273039055,10980.419669704499,10989.47171943,10998.5237691555
930,10960.401558520001,10953.832774853681,10949.774573426323,10943.205789760003,10936.637006093682,10966.970342186321,10971.02854361368,10977.59732728,10984.16611094632
931,10940.639320266666,10931.551150779465,10925.936470153867,10916.848300666667,10907.760131179466,10949.727489753866,10955.342170379465,10964.430339866665,10973.518509353866
932,10950.41578356,10934.91374230494,10925.33656498506,10909.83452373,10894.33248247494,10965.91782481506,10975.49500213494,10990.99704339,11006.49908464506
933,10949.490747443333,10943.510035266132,10939.815145020533,10933.834432843332,10927.853720666131,10955.471459620534,10959.166349866133,10965.147062043334,10971.127774220535
934,10964.616091830001,10951.844997079781,10943.955001370221,10931.183906620001,10918.41281186978,10977.387186580221,10985.277182289781,10998.048277040001,11010.819371790221
935,10968.43650926,10962.26211998096,10958.44757581904,10952.27318654,10946.09879726096,10974.61089853904,10978.42544270096,10984.59983198,10990.77422125904
936,10959.565524206666,10954.631317719046,10951.582959784286,10946.648753296666,10941.714546809046,10964.499730694286,10967.548088629046,10972.482295116666,10977.416501604286
937,10883.996117573332,10836.10916364003,10806.524553356632,10758.637599423331,10710.75064549003,10931.883071506632,10961.46768179003,11009.354635723332,11057.241589656633
938,10859.323026426668,10846.184196507627,10838.067013625707,10824.928183706666,10811.789353787626,10872.461856345708,10880.579039227629,10893.717869146669,10906.85669906571
939,10828.996149569999,10802.94987490944,10786.858459150559,10760.81218449,10734.76590982944,10855.042424230558,10871.13383998944,10897.180114649998,10923.226389310557
940,10856.702027453333,10850.391064831414,10846.492145515253,10840.181182893333,10833.870220271414,10863.012990075253,10866.911909391414,10873.222872013333,10879.533834635253
941,10849.986472733333,10844.021905003034,10840.336988813633,10834.372421083333,10828.407853353034,10855.951040463633,10859.635956653034,10865.600524383333,10871.565092113633
942,10839.433050923333,10834.234679184974,10831.023119681693,10825.824747943334,10820.626376204975,10844.631422661692,10847.842982164973,10853.041353903332,10858.239725641692
943,10849.250367163333,10835.256381260433,10826.610882116234,10812.616896213334,10798.622910310434,10863.244353066233,10871.889852210432,10885.883838113332,10899.877824016232
944,10844.33148495,10829.69372811888,10820.650506621121,10806.012749790001,10791.374992958881,10858.96924178112,10868.01246327888,10882.65022011,10897.28797694112
945,10790.589029236668,10764.611840341888,10748.563105841447,10722.585916946668,10696.608728051888,10816.566218131447,10832.614952631888,10858.592141526668,10884.569330421447
946,10830.982613646667,10808.624185287728,10794.811124835607,10772.452696476668,10750.09426811773,10853.341042005606,10867.154102457727,10889.512530816666,10911.870959175605
947,10866.708580046667,10857.441592073426,10851.716437199908,10842.449449226668,10833.182461253427,10875.975568019907,10881.700722893425,10890.967710866666,10900.234698839906
948,10881.768254896668,10874.910789078267,10870.674239515069,10863.816773696668,10856.959307878267,10888.625720715068,10892.862270278267,10899.719736096667,10906.577201915068
949,10880.30392635,10867.0422140865,10858.8491143635,10845.5874021,10832.3256898365,10893.5656386135,10901.758738336499,10915.0204506,10928.2821628635
950,10889.02864507,10882.34504153212,10878.21590426788,10871.53230073,10864.84869719212,10895.71224860788,10899.841385872121,10906.524989410002,10913.208592947882
951,10890.217287316666,10887.766748557406,10886.252803145926,10883.802264386666,10881.351725627406,10892.667826075925,10894.181771487405,10896.632310246665,10899.082849005925
952,10870.48470173,10856.6893466782,10848.166561881799,10834.37120683,10820.5758517782,10884.2800567818,10892.802841578201,10906.59819663,10920.3935516818
953,10852.121503326665,10840.771342579084,10833.759201384246,10822.409040636665,10811.058879889084,10863.471664074246,10870.483805269085,10881.833966016666,10893.184126764247
954,10849.052683523334,10843.272660546934,10839.701756299733,10833.921733323334,10828.141710346934,10854.832706499734,10858.403610746935,10864.183633723334,10869.963656699734
955,10860.402894893334,10836.398825848773,10821.569086857893,10797.565017813333,10773.560948768773,10884.406963937894,10899.236702928774,10923.240771973335,10947.244841017895
956,10877.740286136666,10871.246840686066,10867.235183287266,10860.741737836666,10854.248292386066,10884.233731587266,10888.245388986066,10894.738834436666,10901.232279887266
957,10851.8732358,10833.7231432434,10822.509997056599,10804.3599045,10786.2098119434,10870.0233283566,10881.2364745434,10899.3865671,10917.5366596566
958,10859.440431723333,10846.769823257313,10838.941908079352,10826.271299613332,10813.600691147312,10872.111040189353,10879.938955367314,10892.609563833334,10905.280172299354
959,10902.584266103333,10883.134381741032,10871.118222815634,10851.668338453333,10832.218454091033,10922.034150465634,10934.050309391032,10953.500193753332,10972.950078115633
960,10916.762004646667,10902.997580020266,10894.493904073068,10880.729479446667,10866.965054820266,10930.526429273068,10939.030105220267,10952.794529846668,10966.558954473068
961,10919.897148373333,10905.375894375893,10896.404648450773,10881.883394453333,10867.362140455893,10934.418402370773,10943.389648295893,10957.910902293333,10972.432156290773
962,10955.63339664,10947.90614957046,10943.13224823954,10935.40500117,10927.67775410046,10963.36064370954,10968.134545040459,10975.86179211,10983.58903917954
963,10953.979127743334,10946.760228858415,10942.300385568255,10935.081486683335,10927.862587798416,10961.198026628254,10965.657869918414,10972.876768803333,10980.095667688252
964,10953.731459600001,10942.97253206768,10936.325655372322,10925.566727840001,10914.80780030768,10964.490387132322,10971.13726382768,10981.896191360001,10992.655118892322
965,10955.260162870001,10952.817369267701,10951.308208822302,10948.865415220002,10946.422621617701,10957.702956472302,10959.2121169177,10961.654910520001,10964.097704122301
966,10944.576538660001,10941.490639222042,10939.584167317962,10936.498267880002,10933.412368442043,10947.662438097961,10949.56891000204,10952.65480944,10955.74070887796
967,10936.953858606665,10934.386562055464,10932.800483557865,10930.233187006665,10927.665890455464,10939.521155157865,10941.107233655464,10943.674530206665,10946.241826757865
968,10946.785546343332,10942.808076209973,10940.350790996692,10936.373320863333,10932.395850729974,10950.76301647669,10953.220301689971,10957.19777182333,10961.17524195669
969,10967.759363693336,10963.207953645157,10960.396087751515,10955.844677703335,10951.293267655155,10972.310773741516,10975.122639635158,10979.674049683337,10984.225459731517
970,10962.966913530001,10955.1279025125,10950.284953297501,10942.445942280001,10934.6069312625,10970.805924547501,10975.6488737625,10983.487884780001,10991.326895797501
971,10953.231682406666,10949.845752032106,10947.753920701225,10944.367990326666,10940.982059952106,10956.617612781225,10958.709444112106,10962.095374486666,10965.481304861225
972,10951.313797800001,10939.44144330836,10932.106690271641,10920.23433578,10908.361981288359,10963.186152291642,10970.520905328362,10982.393259820003,10994.265614311644
973,10949.82125272,10936.5636089857,10928.373022804299,10915.11537907,10901.8577353357,10963.078896454299,10971.2694826357,10984.52712637,10997.7847701043
974,10943.76525829,10939.764362869959,10937.29260549004,10933.29171007,10929.29081464996,10947.76615371004,10950.237911089958,10954.238806509999,10958.239701930039
975,10928.790796186666,10915.606966144285,10907.461982139046,10894.278152096666,10881.094322054285,10941.974626229046,10950.119610234286,10963.303440276666,10976.487270319047
976,10909.124108283333,10899.813880190633,10894.062011526034,10884.751783433334,10875.441555340634,10918.434336376033,10924.186205040633,10933.496433133332,10942.806661226032
977,10868.46539569,10848.76471240212,10836.593609637881,10816.892926350001,10797.192243062122,10888.16607897788,10900.33718174212,10920.037865029999,10939.738548317879
978,10839.540527313335,10818.623280420095,10805.700583386575,10784.783336493336,10763.866089600097,10860.457774206574,10873.380471240094,10894.297718133334,10915.214965026573
979,10807.033601473333,10778.228235395973,10760.432250070693,10731.626883993333,10702.821517915972,10835.838967550693,10853.634952875973,10882.440318953333,10911.245685030693
980,10734.795488013333,10687.452808398193,10658.204451358473,10610.861771743334,10563.519092128194,10782.138167628473,10811.386524668193,10858.729204283332,10906.071883898472
981,10688.313160913334,10660.369924130515,10643.106563186155,10615.163326403335,10587.220089620516,10716.256397696154,10733.519758640514,10761.462995423333,10789.406232206153
982,10666.99278731,10637.050594370541,10618.55227621946,10588.61008328,10558.66789034054,10696.93498024946,10715.433298400541,10745.37549134,10775.31768427946
983,10627.256974836666,10591.440924127566,10569.313730495767,10533.497679786668,10497.681629077568,10663.073025545766,10685.200219177565,10721.016269886664,10756.832320595764
984,10607.171585770002,10587.798391234923,10575.829611365081,10556.456416830002,10537.083222294923,10626.544780305081,10638.513560174923,10657.886754710002,10677.25994924508
985,10552.194731346666,10517.899952169786,10496.712601683546,10462.417822506666,10428.123043329786,10586.489510523546,10607.676861009786,10641.971640186666,10676.266419363546
986,10544.18856108,10515.87415262198,10498.38148142802,10470.06707297,10441.75266451198,10572.50296953802,10589.99564073198,10618.31004919,10646.62445764802
987,10591.718179456666,10564.347070453245,10547.437170650086,10520.066061646665,10492.694952643244,10619.089288460087,10635.999188263246,10663.370297266667,10690.741406270088
988,10593.777907590002,10573.82157571846,10561.492532991542,10541.536201120001,10521.57986924846,10613.734239461543,10626.063282188461,10646.019614060002,10665.975945931543
989,10520.018834046668,10479.924501982949,10455.154181650389,10415.059849586669,10374.965517522949,10560.113166110388,10584.883486442948,10624.977818506668,10665.072150570388
990,10405.11795777,10321.766428684161,10270.27176673584,10186.92023765,10103.56870856416,10488.46948685584,10539.964148804162,10623.315677890001,10706.66720697584
991,10389.526967466667,10351.141769954987,10327.427354738347,10289.042157226668,10250.656959714988,10427.912164978346,10451.626580194987,10490.011777706666,10528.396975218346
992,10401.823695793333,10375.252604374253,10358.836956272413,10332.265864853332,10305.694773434252,10428.394787212414,10444.810435314253,10471.381526733334,10497.952618152414
993,10378.823813183333,10351.130581400213,10334.021673806454,10306.328442023334,10278.635210240214,10406.517044966453,10423.625952560213,10451.319184343332,10479.012416126452
994,10391.584629946665,10373.551375661766,10362.410412281564,10344.377157996665,10326.343903711766,10409.617884231564,10420.758847611765,10438.792101896664,10456.825356181564
995,10394.985547133334,10376.452544641274,10365.002836295394,10346.469833803334,10327.936831311274,10413.518549625394,10424.968257971273,10443.501260463334,10462.034262955394
996,10396.929991666666,10381.710569853147,10372.307995120185,10357.088573306666,10341.869151493147,10412.149413480185,10421.551988213147,10436.771410026666,10451.990831840185
997,10397.274296143332,10388.483170593392,10383.052004023273,10374.260878473333,10365.469752923393,10406.065421693273,10411.496588263391,10420.287713813332,10429.078839363272
998,10416.797387256665,10392.606493326944,10377.661333726386,10353.470439796665,10329.279545866944,10440.988281186386,10455.933440786945,10480.124334716666,10504.315228646386
999,10467.711180883334,10448.040661488194,10435.888194008474,10416.217674613334,10396.547155218193,10487.381700278474,10499.534167758195,10519.204687153335,10538.875206548475
1000,10484.299466276665,10471.122434745586,10462.981650867745,10449.804619336666,10436.627587805588,10497.476497807744,10505.617281685585,10518.794313216664,10531.971344747742
1001,10504.7300215,10492.5411893941,10485.0109161559,10472.82208405,10460.6332519441,10516.9188536059,10524.4491268441,10536.63795895,10548.826791055899
1002,10491.629518153333,10470.288791476854,10457.104468189813,10435.763741513334,10414.423014836855,10512.970244829812,10526.154568116854,10547.495294793333,10568.836021469811
1003,10472.335065986666,10461.780575907907,10455.260000885426,10444.705510806667,10434.151020727908,10482.889556065425,10489.410131087907,10499.964621166666,10510.519111245425
1004,10501.659083933331,10479.77069363223,10466.248023184431,10444.35963288333,10422.471242582229,10523.547474234432,10537.070144682231,10558.958534983332,10580.846925284433
1005,10490.49683604,10476.88069469908,10468.46862832092,10454.85248698,10441.236345639081,10504.112977380919,10512.52504375908,10526.1411851,10539.757326440918
1006,10500.39823269,10485.1327462452,10475.701712734799,10460.43622629,10445.1707398452,10515.6637191348,10525.094752645202,10540.360239090001,10555.625725534801
1007,10486.71602628,10475.55256657318,10468.655769476822,10457.492309770001,10446.32885006318,10497.879485986821,10504.77628308318,10515.93974279,10527.10320249682
1008,10430.988370673333,10404.508117272773,10388.148588993892,10361.668335593333,10335.188082192773,10457.468624073892,10473.828152352773,10500.308405753332,10526.788659153892
1009,10438.825940323333,10389.647676523793,10359.265293652874,10310.087029853334,10260.908766053793,10488.004204122873,10518.386586993793,10567.564850793333,10616.743114592873
1010,10462.707354969998,10451.093142368378,10443.917869661618,10432.303657059998,10420.689444458378,10474.321567571618,10481.496840278378,10493.111052879998,10504.725265481618
1011,10426.08441068,10403.74611127244,10389.94548650756,10367.6071871,10345.26888769244,10448.42271008756,10462.223334852439,10484.561634259999,10506.899933667559
1012,10431.574061413334,10418.810304894574,10410.924842752092,10398.161086233333,10385.397329714573,10444.337817932093,10452.223280074575,10464.987036593335,10477.750793112094
1013,10441.883476089999,10432.11431129494,10426.07891105506,10416.30974626,10406.54058146494,10451.652640885059,10457.688041124939,10467.457205919998,10477.226370715058
1014,10451.455064833333,10438.738049731433,10430.881464485234,10418.164449383334,10405.447434281434,10464.172079935233,10472.028665181433,10484.745680283333,10497.462695385233
1015,10465.072542503334,10458.423258651474,10454.315324125195,10447.666040273334,10441.016756421473,10471.721826355195,10475.829760881474,10482.479044733334,10489.128328585195
1016,10444.718276796666,10435.609588374286,10429.982231129046,10420.873542706666,10411.764854284285,10453.826965219047,10459.454322464286,10468.563010886666,10477.671699309047
1017,10464.669205006669,10457.187388165949,10452.565113887389,10445.083297046669,10437.601480205949,10472.151021847389,10476.773296125948,10484.255112966668,10491.736929807388
1018,10463.12264685,10452.107158815981,10445.301778774021,10434.286290740001,10423.270802705982,10474.13813488402,10480.94351492598,10491.95900296,10502.97449099402
1019,10452.356215400001,10443.02025246772,10437.252484792281,10427.916521860001,10418.58055892772,10461.692178332281,10467.45994600772,10476.795908940001,10486.131871872281
1020,10458.38769213,10451.85233639744,10447.81478678256,10441.27943105,10434.74407531744,10464.92304786256,10468.96059747744,10475.49595321,10482.03130894256
1021,10463.33040035,10444.515545884959,10432.89170909504,10414.076854629999,10395.262000164957,10482.145254815041,10493.76909160496,10512.58394607,10531.398800535042
1022,10422.37288284,10407.85668206462,10398.888558025381,10384.37235725,10369.85615647462,10436.88908361538,10445.857207654619,10460.37340843,10474.88960920538
1023,10428.617659473333,10421.757409814652,10417.519140392013,10410.658890733332,10403.79864107465,10435.477909132014,10439.716178554654,10446.576428213335,10453.436677872016
